"screen_name","gender","user_followers_count","post_date","text","text_cleaned","polarity","tweet_length","relevance_score"
"WhosTheKingWho1","",108,"2020-11-03T08:50:29Z","Jika kedepan banyak terjadi konflik agraria  maka kita tahu siapa yang telah memulainya dengan tandatangannya     "," kedepan konflik agraria memulainya tandatangannya ","positive",17,0.00614118
"teguhdrmwnn_","male",10,"2020-11-03T08:51:09Z","hey para penguasa oligarki klw mau tipu    rakyat tolong agak pinter dikit  sumbangsihnya apaa         ","hey penguasa oligarki klw tipu rakyat tolong pinter dikit sumbangsihnya apaa ","positive",14,0.0039929
"jokedrahman19","male",6951,"2020-11-03T08:50:34Z","  Mantap  Akhirnya UU Cipta Kerja ditanda tangani pak Presiden "," mantap uu cipta kerja ditanda tangani presiden ","positive",10,0.06185046
"serupoet","female",671,"2020-11-03T08:57:47Z","   UU Omnibus Law nekat disahkan  artinya tidak menghiraukan protes yang juga dilayangkan oleh investor global  retailer  dan brand internasional     kata Bhima  "," uu omnibus law nekat disahkan menghiraukan protes dilayangkan investor global retailer brand internasional bhima ","negative",21,0.1116435
"FigoFico","female",11390,"2020-11-03T08:57:49Z","6   perizinan yg selama ini terjadi utk berinvestasi menjadikan lambatnya perekonomian dan keterbatasan lapangan kerja Law adlh jalan kluar utk mendorong perekonomian nasional dgn memberikan kemudahan perizinan dlm berinvestasi "," perizinan yg utk berinvestasi menjadikan lambatnya perekonomian keterbatasan lapangan kerja law adlh jalan kluar utk mendorong perekonomian nasional dgn kemudahan perizinan dlm berinvestasi ","positive",31,0.16061547
"mhmdeza_","male",3,"2020-11-03T08:56:53Z","Presiden Jokowi resmi meneken UU Cipta Kerja  Namun  berdasarkan penelusuran Tempo  masih ada salah ketik alias typo dalam omnibus law berjumlah 1 187 halaman ini   ","presiden jokowi resmi meneken uu cipta kerja berdasarkan penelusuran tempo salah ketik alias typo omnibus law halaman ","negative",24,0.23095784
"d1t_RG","male",264,"2020-11-03T08:56:55Z"," Pratikno ini kan mantan rektor jd ngerti at paham berbahasa yg baik  bila ada satu kata d pasal at ayat UU Omnibus Law salah ketik itu akan ttp bermasalah "," pratikno mantan rektor jd ngerti at paham berbahasa yg d pasal at ayat uu omnibus law salah ketik ttp bermasalah ","positive",29,0.11321815
"HettyMunir","female",923,"2020-11-03T08:57:01Z","Dana Trilunan habis buat cari presiden  hasilnya ini         Sekretaris Negara  Mensesneg   Pratikno  mengakui kekeliruan pada naskah  omnibus law  Undang Undang Cipta Kerja  UU Ciptaker  yang telah diteken Presiden RI Jokowi pada Senin  2 11  lalu  ","dana trilunan habis cari presiden hasilnya sekretaris negara mensesneg pratikno mengakui kekeliruan naskah omnibus law undang undang cipta kerja uu ciptaker diteken presiden ri jokowi senin ","positive",28,0.15503666
"Paulus_willy","male",4361,"2020-11-03T08:57:02Z","Omnibus Law itu bertujuan untuk memudahkan yang riber ribet menjadi lebih sederhana  Kalahkan Kovid ","omnibus law bertujuan memudahkan riber ribet sederhana kalahkan kovid ","negative",15,0.12304854
"LutfiMubarokM","male",634,"2020-11-03T08:57:28Z","Jika ada teman dan orang di sekitarmu yang membutuhkan bantuan konseling paska aksi menolak Omnibus Law  silahkan hubungi nomor handphone 085870651625 via WA SMS  Layanan konseling ini disediakan oleh Kolektif Konselor Adem Ayem dan Aliansi Rakyat Bergerak "," teman orang sekitarmu membutuhkan bantuan konseling paska aksi menolak omnibus law silahkan hubungi nomor handphone via wa sms layanan konseling disediakan kolektif konselor adem ayem aliansi rakyat bergerak ","positive",36,0.1187407
"HadiantoBroer","male",405,"2020-11-03T08:56:07Z","Dana Trilunan habis buat cari presiden  hasilnya ini         Sekretaris Negara  Mensesneg   Pratikno  mengakui kekeliruan pada naskah  omnibus law  Undang Undang Cipta Kerja  UU Ciptaker  yang telah diteken Presiden RI Jokowi pada Senin  2 11  lalu  ","dana trilunan habis cari presiden hasilnya sekretaris negara mensesneg pratikno mengakui kekeliruan naskah omnibus law undang undang cipta kerja uu ciptaker diteken presiden ri jokowi senin ","positive",28,0.15503666
"Abimanyu_05","male",543,"2020-11-03T08:56:47Z","Dana Trilunan habis buat cari presiden  hasilnya ini         Sekretaris Negara  Mensesneg   Pratikno  mengakui kekeliruan pada naskah  omnibus law  Undang Undang Cipta Kerja  UU Ciptaker  yang telah diteken Presiden RI Jokowi pada Senin  2 11  lalu  ","dana trilunan habis cari presiden hasilnya sekretaris negara mensesneg pratikno mengakui kekeliruan naskah omnibus law undang undang cipta kerja uu ciptaker diteken presiden ri jokowi senin ","positive",28,0.15503666
"jjsengui","male",1046,"2020-11-03T08:57:55Z","Omnibus law untuk Indonesia adalah jalan keluar menghadapi perlambatan ekonomi dan keterbatasan lapangan kerja  ","omnibus law indonesia jalan menghadapi perlambatan ekonomi keterbatasan lapangan kerja ","negative",15,0.15887209
"maspiyuuu","male",1074,"2020-11-03T08:57:23Z","  Ini loh manfaat Omnibus Law  Kok masih ada aja yang menolak UU nya  "," loh manfaat omnibus law aja menolak uu nya ","negative",13,0.11345435
"YudiGuci","male",53,"2020-11-03T08:56:15Z","Padahal Udah ditandatangani  Kemarin nyinyirin yg demo   udah pada baca belum UU omnibus law "," udah ditandatangani kemarin nyinyirin yg demo udah baca uu omnibus law ","negative",13,0.10887659
"LaillyFadillah","female",11242,"2020-11-03T08:59:27Z","          Jokowi bisa baca jg membaca ga bisa baca dan membaca keresahan  amp  kegelisahan rakyat khususnya buruh  petani  nelayan  mahasiswa serta masyarakat yg scr khusus terdampak atas UU Omnibus Law ini"," jokowi baca jg membaca ga baca membaca keresahan amp kegelisahan rakyat buruh petani nelayan mahasiswa masyarakat yg scr khusus terdampak uu omnibus law ","positive",32,0.14845684
"_Bakemono","male",930,"2020-11-03T08:59:31Z","   Minyak dan gas bumi adalah minyak bumi dan gas bumi    ini takrif atau khad atau Rasm atau apa ya   Mungkin ini ilmu Mantiq atau logika tingkat tinggi yg hanya dimiliki oleh pembuat UU omnibus law  utek hamba tidak nyandak Gusti  "," minyak gas bumi minyak bumi gas bumi takrif khad rasm ya ilmu mantiq logika tingkat yg dimiliki pembuat uu omnibus law utek hamba nyandak gusti ","positive",40,0.11610876
"belum_dilantik","male",1482,"2020-11-03T08:59:11Z","Eh anjir dua hari yg lalu hastag Indonesia g ada tuh yg jelekin egsoel  Gak ada ya jancok  toh buzzer yg ngomongin omnibus law   for you sama trending indo itu beda  pikir army juga g sering bebersih search bar  gue sama lo lo nih ","eh anjir yg hastag indonesia g tuh yg jelekin egsoel gak ya jancok buzzer yg ngomongin omnibus law for you trending indo beda pikir army g bebersih search bar gue lo lo nih ","negative",46,0.11640126
"Ngebutmaut","male",381,"2020-11-03T08:59:27Z","Baca nih               Bagi investor Asing Bule maupun Aseng Cukong mata sipit senang dgn adanya Omnibus Law  lihat tabel   tapi benar2 akan mencekik karyawan terutama Buruh  gw cc buruh Mas Bro Iyut     Bagi perusahaan beruntung banget  PPh Badan dari 23  jd 20  ","baca nih investor asing bule aseng cukong mata sipit senang dgn omnibus law lihat tabel mencekik karyawan buruh gw cc buruh mas bro iyut perusahaan beruntung banget pph badan jd ","positive",36,0.12056285
"effan2dhly","male",314,"2020-11-03T08:59:45Z","Dana Trilunan habis buat cari presiden  hasilnya ini         Sekretaris Negara  Mensesneg   Pratikno  mengakui kekeliruan pada naskah  omnibus law  Undang Undang Cipta Kerja  UU Ciptaker  yang telah diteken Presiden RI Jokowi pada Senin  2 11  lalu  ","dana trilunan habis cari presiden hasilnya sekretaris negara mensesneg pratikno mengakui kekeliruan naskah omnibus law undang undang cipta kerja uu ciptaker diteken presiden ri jokowi senin ","positive",28,0.15503666
"sliver_will","male",230,"2020-11-03T09:00:49Z","Buka Mata   62 Menit Operasi Pembakaran Halte Sarinah CCTV dan video pengamatan menggambarkan bahwa pelaku sedari awal memang berniat membakar Halte TransJakarta saat demonstrasi menolak UU Omnibus Law pada 8 Oktober 2020 ","buka mata menit operasi pembakaran halte sarinah cctv video pengamatan menggambarkan pelaku sedari berniat membakar halte transjakarta demonstrasi menolak uu omnibus law oktober ","negative",30,0.11176725
"JuVands","male",38,"2020-11-03T09:00:08Z","Kesalahan Redaksional di UU Cipta Kerja Omnibus Law  Naskah UU Cipta Kerja mendapat sorotan  Bukan hanya substansi isinya saja  tapi teknis penulisan yang tidak terhindar dari kesalahan redaksional  ","kesalahan redaksional uu cipta kerja omnibus law naskah uu cipta kerja sorotan substansi isinya teknis penulisan terhindar kesalahan redaksional ","negative",28,0.23135148
"prytnma","male",844,"2020-11-03T08:59:51Z","Teruslah Ngibul Meski tak Berguna  dan PKS adalah fraksi yang tak setuju UU Cipta Kerja  YLBHI menantang 2 fraksi itu mengajukan RUU inisiatif untuk membatalkan Omnibus Law tersebut ","teruslah ngibul berguna pks fraksi setuju uu cipta kerja ylbhi menantang fraksi mengajukan ruu inisiatif membatalkan omnibus law ","negative",28,0.17095199
"DKl_Jakarta","male",345,"2020-11-03T08:59:38Z"," ke Mana Saja Jokowi saat Ada Demo Omnibus Law di Jakarta    IDN Times Sulsel "," jokowi demo omnibus law jakarta idn times sulsel ","positive",15,0.1346898
"jokedrahman19","male",6951,"2020-11-03T09:00:40Z","  Manfaatnya mantap gini  masih ada aja yang nolak  Aneh sekali  "," manfaatnya mantap gini aja nolak aneh ","negative",12,0.00738966
"2O81O2GMv___","female",2703,"2020-11-03T09:05:19Z","Kekeliruan Naskah UU OMNIBUS LAW di Pasal dan Ayat di bawah ini karena kesalahan   saat pengetikan   Pak Anies lelah setelah menerima penghargaan        Cebong Pasti Jingkrak jingkrak   ","kekeliruan naskah uu omnibus law pasal ayat kesalahan pengetikan anies lelah menerima penghargaan cebong jingkrak jingkrak ","positive",26,0.1115985
"Setia58941102","female",64,"2020-11-03T09:05:21Z","Jika ada teman dan orang di sekitarmu yang membutuhkan bantuan konseling paska aksi menolak Omnibus Law  silahkan hubungi nomor handphone 085870651625 via WA SMS  Layanan konseling ini disediakan oleh Kolektif Konselor Adem Ayem dan Aliansi Rakyat Bergerak "," teman orang sekitarmu membutuhkan bantuan konseling paska aksi menolak omnibus law silahkan hubungi nomor handphone via wa sms layanan konseling disediakan kolektif konselor adem ayem aliansi rakyat bergerak ","positive",36,0.1187407
"prytnma","male",844,"2020-11-03T09:05:55Z","Omnibus Law itu bertujuan untuk memudahkan yang riber ribet menjadi lebih sederhana  Kalahkan Kovid ","omnibus law bertujuan memudahkan riber ribet sederhana kalahkan kovid ","negative",15,0.12304854
"satehadori","male",520,"2020-11-03T09:05:58Z","Dana Trilunan habis buat cari presiden  hasilnya ini         Sekretaris Negara  Mensesneg   Pratikno  mengakui kekeliruan pada naskah  omnibus law  Undang Undang Cipta Kerja  UU Ciptaker  yang telah diteken Presiden RI Jokowi pada Senin  2 11  lalu  ","dana trilunan habis cari presiden hasilnya sekretaris negara mensesneg pratikno mengakui kekeliruan naskah omnibus law undang undang cipta kerja uu ciptaker diteken presiden ri jokowi senin ","positive",28,0.15503666
"Cardina75981802","female",948,"2020-11-03T09:06:15Z","Mantab pak  menilai kestabilan polkam mrpk hal yg penting bg pr pengusaha   Maka hari2 ini pr pelaku ekonomi akan mengamati dg saksama  sbrp jauh pemerintah menjamin trciptanya kestabilan masy   Kalahkan Kovid","mantab menilai kestabilan polkam mrpk yg bg pr pengusaha pr pelaku ekonomi mengamati dg saksama sbrp pemerintah menjamin trciptanya kestabilan masy kalahkan kovid","positive",34,0.03111078
"Suga_Ncug","female",425,"2020-11-03T09:05:52Z","Penyiaran  TV analog  akan segera beralih ke siaran digital  seiring dg pengesahan UU Omnibus law hipta kerja yg sudah ditanda tangani Presiden  ","penyiaran tv analog beralih siaran digital seiring dg pengesahan uu omnibus law hipta kerja yg ditanda tangani presiden ","positive",20,0.15863591
"whoistimi","male",2260,"2020-11-03T09:05:07Z","roses are red  violets are blue  minyak dan gas bumi adalah minyak bumi dan gas bumi   omnibus law   2020 ","roses are red violets are blue minyak gas bumi minyak bumi gas bumi omnibus law ","positive",18,0.11223962
"badonci","male",3642,"2020-11-03T09:06:08Z","Teruslah Ngibul Meski tak Berguna  dan PKS adalah fraksi yang tak setuju UU Cipta Kerja  YLBHI menantang 2 fraksi itu mengajukan RUU inisiatif untuk membatalkan Omnibus Law tersebut ","teruslah ngibul berguna pks fraksi setuju uu cipta kerja ylbhi menantang fraksi mengajukan ruu inisiatif membatalkan omnibus law ","negative",28,0.17095199
"AchmadAnnama","male",26220,"2020-11-03T09:06:28Z","Terima kasih Pak Jokowi     Semoga Omnibus Law UU Cipta Kerja segera jadi solusi hapus semua pengangguran di RI","terima kasih jokowi semoga omnibus law uu cipta kerja solusi hapus pengangguran ri","positive",18,0.19567418
"FitriaLilla","female",12,"2020-11-03T09:09:15Z","Omnibus Law akan memperbaiki tatanan perizinan   Bersatu Kalahkan Kovid ","omnibus law memperbaiki tatanan perizinan bersatu kalahkan kovid ","negative",10,0.12340846
"muhanwar2112","male",36,"2020-11-03T09:09:16Z","Dan pada akhirnya hanya di pemerintahan Jokowi hadir sosok yang berani memutuh mata rantai mafia dan birokrat korup dengan menciptakn Omnibus Law  Kalahkan Kovid "," pemerintahan jokowi hadir sosok berani memutuh mata rantai mafia birokrat korup menciptakn omnibus law kalahkan kovid ","positive",26,0.15040267
"JemimaW5","female",226,"2020-11-03T09:09:19Z","Omnibus Law berlaku  akan makin byk e mail PenDi mulai akhir November   surat2 pengajuan PenDi yg nunggu tahun depan kayaknya akan dipercepat    ","omnibus law berlaku byk e mail pendi november surat pengajuan pendi yg nunggu kayaknya dipercepat ","negative",21,0.10838171
"KangAzzev","male",909,"2020-11-03T09:09:08Z","   Minyak dan gas bumi adalah minyak bumi dan gas bumi    ini takrif atau khad atau Rasm atau apa ya   Mungkin ini ilmu Mantiq atau logika tingkat tinggi yg hanya dimiliki oleh pembuat UU omnibus law  utek hamba tidak nyandak Gusti  "," minyak gas bumi minyak bumi gas bumi takrif khad rasm ya ilmu mantiq logika tingkat yg dimiliki pembuat uu omnibus law utek hamba nyandak gusti ","positive",40,0.11610876
"sintamahardita","female",558,"2020-11-03T09:09:10Z","Presiden Joko Widodo resmi meneken omnibus law Undang Undang Cipta Kerja  UU Ciptaker   Senin  2 11 2020    tersebut diberi nomor UU Nomor 11 Tahun 2020 tentang Cipta Kerja ","presiden joko widodo resmi meneken omnibus law undang undang cipta kerja uu ciptaker senin nomor uu nomor cipta kerja ","positive",23,0.27809645
"tiny_air1276","male",29,"2020-11-03T09:09:31Z","Dan pada akhirnya hanya di pemerintahan Jokowi hadir sosok yang berani memutuh mata rantai mafia dan birokrat korup dengan menciptakn Omnibus Law  Kalahkan Kovid "," pemerintahan jokowi hadir sosok berani memutuh mata rantai mafia birokrat korup menciptakn omnibus law kalahkan kovid ","positive",26,0.15040267
"peqrly","female",74,"2020-11-03T09:09:33Z","Omnibus Law Cipta Kerja disambut baik bagi para pelaku UMKM  selain memberikan kemudahan bagi pelaku usaha  aturan ini juga membebaskan biaya Sertifikasi Halal untuk UMKM  ","omnibus law cipta kerja disambut pelaku umkm kemudahan pelaku usaha aturan membebaskan biaya sertifikasi halal umkm ","positive",26,0.19312098
"FireBirdFeniks","male",3996,"2020-11-03T09:10:10Z"," memberi optimis yg tinggi semakin terbukanya pasar   investasi ke Indonesia"," optimis yg terbukanya pasar investasi indonesia","positive",10,0.0088406
"FireBirdFeniks","male",3996,"2020-11-03T09:10:10Z","Presiden  optimis fasilitas General System Of Preference yg di terima Indonesia akan berdampak positif pd produk ekspor  amp  investasi   kata simbiosis mutualisme sejalan dng Omnibus Law jg     ","presiden optimis fasilitas general system of preference yg terima indonesia berdampak positif pd produk ekspor amp investasi simbiosis mutualisme sejalan dng omnibus law jg ","positive",30,0.14069598
"sabar_setiabudi","male",561,"2020-11-03T09:10:21Z"," LAGU      BOBBY  NASUTION                         BERSAMA  OMNIBUS LAW  "," lagu bobby nasution omnibus law ","positive",5,0.10624465
"Rofiq_96","male",93,"2020-11-03T09:09:25Z","Omnibus law adalah seruan perang negara terhadap rakyatnya  Pilihannya jadi penonton atau ikut berperang   ","omnibus law seruan perang negara rakyatnya pilihannya penonton berperang ","positive",15,0.11603004
"arhamni_nr","male",305,"2020-11-03T09:08:54Z","Pasal di UU Ciptaker janggal  bikin publik heran   ","pasal uu ciptaker janggal bikin publik heran ","positive",9,0.01096639
"edhoaffandy","male",197,"2020-11-03T09:14:28Z","Presiden Joko Widodo resmi meneken omnibus law Undang Undang Cipta Kerja  UU Ciptaker   Senin  2 11 2020    tersebut diberi nomor UU Nomor 11 Tahun 2020 tentang Cipta Kerja ","presiden joko widodo resmi meneken omnibus law undang undang cipta kerja uu ciptaker senin nomor uu nomor cipta kerja ","positive",23,0.27809645
"sulistyo_tantry","female",3743,"2020-11-03T09:14:29Z","SIMAK y Guyss          LAW   Reformasi Struktural Birokrasi yg Di Sederhanakan  amp  Tidak berbelit belit Utk Pertumbuhan Ekonomi Investasi ke Indonesia        ","simak y guyss law reformasi struktural birokrasi yg sederhanakan amp berbelit belit utk pertumbuhan ekonomi investasi indonesia ","negative",22,0.07742836
